"sede_codigo","periodo_id","periodo_anio","actividad_id","actividad_codigo","actividad_nombre"
"225148000087","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000095","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000109","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000401,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225148000419","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000427,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225148000435,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225148000435","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000443","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000451","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000494","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000524,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225148000559","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000567","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000630","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000664","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000699","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000711","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000729,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225148000834","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148000869","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148001547,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225148001555","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"225148001555,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225148001555","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148001563,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225148001563","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148001571,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225148001571","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225148061451,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225151000012","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225151000021,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225151000021","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225151000039","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225151000055,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225151000071","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225151000098","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225151000101,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225151000101","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225151000110","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225151000594","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000013,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225154000030,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225154000030","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000048,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225154000048","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000056","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000064,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225154000072","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000099","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000102,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225154000129","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000137,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225154000137","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000145","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000161","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000188,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225154000188","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000196","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000200","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225154000226","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"225154000226,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225154000277","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225168000270","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225175000102,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225175000111,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225175000111","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225175000137,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225175000137","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225175000145,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225175000145","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225175000153","10","2023","4","4","Exposici�n y ense�anza de los contenidos curriculares en red (intranet)"
"225175000153,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225175000153","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225175000161,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225175000161","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225175000170,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225175000170","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225175000188,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225175000188","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225175000242,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225175000242","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225175000340,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225175000340","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225181000076,10,2023,5,05,""Consulta de contenidos pedag�gicos, mediante buscadores en internet""","null","null","null","null",""
"225181000076","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225181000092","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225181000106","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
"225181000131","10","2023","7","7","Aprendizaje y evaluaci�n del aprendizaje utilizando la plataforma virtual o multimedia digital"
